name,group,population,extent_w,extent_h,nodes_reachable,nodes_hashcons,splice_factor,tree_nodes,selects,compares,compares_feeding_selects,select_masks_shared,arm_true_med,arm_false_med,arm_excl_true_med,arm_excl_false_med,arm_excl_frac,gathers,buffers,uniforms,transcendentals,depth,ops,nodes_lowered,nodes_lowered_hc,input_dag_cost,input_tree_cost,input_sharing,tier_iters,class_cap,stop,iterations,applications,unions,classes,opt_ms,ext_nodes,ext_trip_tree_cost,ext_trip_dag_cost,ext_trip_sharing,ext_tree_cost,ext_dag_cost,ext_sharing,ext_selects,dag_cost_delta_pct,emit,bytes,spill_slots,hoisted,carried,frame_instr,row_instr,body_instr,frame_frac,row_frac,body_frac,frame_mem,row_mem,body_mem,body_remats,dyn_memory_ops,dyn_instructions,rule_hist,sched_len,sched_selects,guard_exclusive,guard_guarded,guard_exclusive_frac,guard_guarded_frac,guard_guarded_selects,guard_exclusive_selects,guard_select_frac,guard_lost_frac,classes_at_cap,quiesced,has_select,has_gather,has_transc,dup_gt_1,ext_shares,hoist_frac,class_per_hc_node,apps_per_hc_node,ext_shrink,lower_growth,sat_noop,sel_per_100,cmp_per_100,bytes_per_hc_node
bwd_default_d8:1,bwd_default,synthetic,64.0,64.0,56.0,50.0,1.12,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,Abs:5;Add:7;Atan2:2;Const:6;Exp2:1;Log10:1;Mul:3;Neg:14;Pow:3;Sin:3;Tan:1;Var:4,56.0,50.0,1346.0,1346.0,1.0,100.0,5000.0,Quiesced,4.0,258.0,41.0,84.0,2.5,30.0,1716561.0,1716561.0,1.0,756.0,756.0,1.0,0.0,-43.83,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,commutative(Add):73;involution(Sub):44;even-negation(Abs):32;fma-fusion:30;constant-fold:25;commutative(Mul):21;reverse-associative(Add):11;associative(Add):10;power-sqrt:4;power-recip:4;power-rsqrt:4,0,0,0,0,nan,nan,0,0,nan,nan,0.0,1.0,0.0,0.0,1.0,1.0,0.0,nan,1.68,5.16,0.6,1.0,0.0,0.0,0.0,nan
bwd_default_d8:2,bwd_default,synthetic,64.0,64.0,20.0,18.0,1.111,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,Abs:1;Add:2;Atan2:1;Const:1;Cos:1;Exp2:1;Mul:1;Neg:7;Tan:1;Var:2,20.0,18.0,347.0,347.0,1.0,50.0,2000.0,Quiesced,3.0,65.0,16.0,37.0,1.0,11.0,1331200.0,1331200.0,1.0,325.0,325.0,1.0,0.0,-6.34,ok,1680.0,0.0,5.0,5.0,4.0,5.0,166.0,0.023,0.029,0.949,0.0,0.0,0.0,0.0,0.0,170308.0,involution(Sub):16;commutative(Add):13;commutative(Mul):11;fma-fusion:10;even-negation(Cos):5;even-negation(Abs):5;cos-angle-addition:3;canonicalize(Sub):2,351,16,234,196,0.6666666666666666,0.5584045584045584,8,16,0.5,0.16239316239316237,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.05142857142857143,2.0555555555555554,3.611111111111111,0.6111111111111112,1.0,0.0,0.0,0.0,93.33333333333333
bwd_default_d8:3,bwd_default,synthetic,64.0,64.0,155.0,115.0,1.348,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,23.0,Abs:13;Add:20;Atan2:3;Const:9;Cos:4;Exp:1;Exp2:2;Ln:3;Log10:2;Log2:2;Max:3;Min:1;Mul:13;Neg:24;Pow:6;Sin:3;Tan:2;Var:4,155.0,115.0,3474.0,5236.0,1.507,100.0,5000.0,Quiesced,7.0,3301.0,333.0,477.0,17.0,87.0,6265783.0,5462983.0,1.147,4843.0,3025.0,1.601,0.0,-12.92,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,commutative(Add):734;fma-fusion:620;commutative(Mul):474;factor:302;reverse-associative(Add):218;associative(Add):210;even-negation(Abs):126;distribute:119;reverse-associative(Mul):115;involution(Sub):101;associative(Mul):87;constant-fold:45;even-negation(Cos):40;commutative(Max):39;commutative(Min):13;odd-negation(Sin):13;halving:11;odd-negation(Tan):7;power-combine:7;power-sqrt:7;power-recip:7;doubling:6,0,0,0,0,nan,nan,0,0,nan,nan,0.0,1.0,0.0,0.0,1.0,1.0,1.0,nan,4.147826086956521,28.704347826086956,0.7565217391304347,1.0,0.0,0.0,0.0,nan
bwd_default_d8:4,bwd_default,synthetic,64.0,64.0,130.0,90.0,1.444,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,Abs:8;Add:14;Atan2:2;Const:7;Cos:3;Exp:1;Exp2:4;Ln:1;Log2:2;Max:3;Mul:9;Neg:23;Pow:6;Recip:1;Sin:1;Sub:1;Var:4,130.0,90.0,2575.0,4092.0,1.589,100.0,5000.0,ClassCap,9.0,23397.0,2190.0,2420.0,74.7,65.0,2125069.0,2125029.0,1.0,1465.0,1425.0,1.028,0.0,-44.66,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,fma-fusion:6532;commutative(Add):5971;reverse-associative(Add):4178;associative(Add):3813;commutative(Mul):927;factor:677;distribute:369;reverse-associative(Mul):252;associative(Mul):186;involution(Sub):119;even-negation(Abs):103;commutative(Max):94;reverse-associative(Max):35;associative(Max):34;power-sqrt:27;even-negation(Cos):26;power-recip:18;canonicalize(Sub):9;constant-fold:9;idempotent(Max):9;power-rsqrt:9,0,0,0,0,nan,nan,0,0,nan,nan,1.0,0.0,0.0,0.0,1.0,1.0,1.0,nan,26.88888888888889,259.96666666666664,0.7222222222222222,1.0,0.0,0.0,0.0,nan
bwd_default_d8:5,bwd_default,synthetic,64.0,64.0,20.0,19.0,1.053,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,Abs:2;Add:1;Const:1;Cos:1;Mul:2;Neg:7;Pow:2;Sin:1;Var:2,20.0,19.0,578.0,856.0,1.481,50.0,2000.0,Quiesced,4.0,93.0,18.0,34.0,0.6,8.0,15235.0,10755.0,1.417,241.0,171.0,1.409,0.0,-70.42,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,involution(Sub):25;even-negation(Abs):14;power-sqrt:8;fma-fusion:8;commutative(Add):7;even-negation(Cos):7;constant-fold:6;halving:5;power-combine:4;commutative(Mul):3;doubling:3;power-identity:3,0,0,0,0,nan,nan,0,0,nan,nan,0.0,1.0,0.0,0.0,1.0,1.0,1.0,nan,1.7894736842105263,4.894736842105263,0.42105263157894735,1.0,0.0,0.0,0.0,nan
bwd_default_d8:6,bwd_default,synthetic,64.0,64.0,113.0,91.0,1.242,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,21.0,Abs:12;Add:17;Const:12;Div:2;Exp:3;Exp2:2;Ln:1;Log10:2;Mul:11;Neg:16;Pow:8;Sin:1;Var:4,113.0,91.0,2626.0,3218.0,1.225,100.0,5000.0,Quiesced,12.0,21392.0,1116.0,1338.0,57.5,64.0,2087964.0,2087964.0,1.0,1278.0,1278.0,1.0,0.0,-51.33,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,commutative(Mul):7807;reverse-associative(Mul):4860;associative(Mul):4612;commutative(Add):1310;fma-fusion:749;distribute:495;factor:477;reverse-associative(Add):246;associative(Add):237;constant-fold:188;even-negation(Abs):164;involution(Sub):92;power-recip:36;canonicalize(Div):24;power-combine:24;power-sqrt:24;exp-homomorphism:23;power-rsqrt:12;recip-sqrt:12,0,0,0,0,nan,nan,0,0,nan,nan,0.0,1.0,0.0,0.0,1.0,1.0,0.0,nan,14.703296703296703,235.07692307692307,0.7032967032967034,1.0,0.0,0.0,0.0,nan
bwd_default_d8:7,bwd_default,synthetic,64.0,64.0,50.0,42.0,1.19,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,Abs:3;Add:4;Atan2:1;Const:4;Cos:2;Exp2:3;Log10:2;Max:1;Min:1;Mul:4;Neg:10;Pow:1;Sin:3;Var:3,50.0,42.0,1191.0,1197.0,1.005,50.0,2000.0,Quiesced,5.0,637.0,91.0,147.0,2.4,30.0,19624.0,19621.0,1.0,976.0,973.0,1.003,0.0,-18.3,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,commutative(Mul):198;reverse-associative(Mul):84;associative(Mul):72;commutative(Add):67;involution(Sub):46;fma-fusion:43;factor:27;even-negation(Abs):23;distribute:20;even-negation(Cos):18;inverse-annihilation(Sub):9;commutative(Min):9;commutative(Max):9;power-sqrt:5;cos-angle-addition:4;canonicalize(Sub):3,0,0,0,0,nan,nan,0,0,nan,nan,0.0,1.0,0.0,0.0,1.0,1.0,1.0,nan,3.5,15.166666666666666,0.7142857142857143,1.0,0.0,0.0,0.0,nan
bwd_default_d8:8,bwd_default,synthetic,64.0,64.0,24.0,22.0,1.091,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,Abs:1;Add:4;Const:3;Mul:5;Neg:6;Pow:1;Var:2,24.0,22.0,258.0,297.0,1.151,50.0,2000.0,Quiesced,6.0,1929.0,217.0,264.0,10.4,14.0,41014.0,41002.0,1.0,64.0,52.0,1.231,0.0,-79.84,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,fma-fusion:513;commutative(Add):424;reverse-associative(Add):254;associative(Add):222;commutative(Mul):176;factor:81;reverse-associative(Mul):55;associative(Mul):53;distribute:46;constant-fold:26;halving:26;doubling:19;involution(Sub):17;even-negation(Abs):11;power-sqrt:6,0,0,0,0,nan,nan,0,0,nan,nan,0.0,1.0,0.0,0.0,1.0,1.0,1.0,nan,12.0,87.68181818181819,0.6363636363636364,1.0,0.0,0.0,0.0,nan
bwd_default_d8:9,bwd_default,synthetic,64.0,64.0,12.0,12.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,Abs:1;Add:1;Const:2;Neg:5;Pow:1;Tan:1;Var:1,12.0,12.0,305.0,305.0,1.0,50.0,2000.0,Quiesced,2.0,15.0,6.0,15.0,0.4,7.0,118.0,118.0,1.0,118.0,118.0,1.0,0.0,-61.31,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,involution(Sub):7;commutative(Add):3;even-negation(Abs):3;power-rsqrt:2,0,0,0,0,nan,nan,0,0,nan,nan,0.0,1.0,0.0,0.0,1.0,0.0,0.0,nan,1.25,1.25,0.5833333333333334,1.0,0.0,0.0,0.0,nan
bwd_default_d8:10,bwd_default,synthetic,64.0,64.0,195.0,145.0,1.345,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,26.0,Abs:15;Add:29;Const:13;Cos:2;Div:1;Exp:3;Exp2:1;Ln:3;Log2:1;Max:4;Min:1;Mul:26;Neg:26;Pow:10;Recip:1;Rsqrt:1;Sin:3;Sqrt:1;Var:4,195.0,145.0,3567.0,3668.0,1.028,100.0,5000.0,ClassCap,5.0,8777.0,2181.0,2634.0,35.5,97.0,3365421.0,3344679.0,1.006,1977.0,1899.0,1.041,0.0,-46.76,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,commutative(Mul):2068;reverse-associative(Mul):1817;associative(Mul):1396;fma-fusion:917;commutative(Add):739;factor:548;distribute:448;reverse-associative(Add):229;associative(Add):157;constant-fold:120;even-negation(Abs):110;involution(Sub):96;commutative(Max):27;power-sqrt:20;power-recip:20;reverse-angle-addition:10;commutative(Min):9;odd-negation(Sin):9;exp-homomorphism:9;sin-angle-addition:8;canonicalize(Div):5;idempotent(Max):5;associative(Max):5;reverse-associative(Max):5,0,0,0,0,nan,nan,0,0,nan,nan,1.0,0.0,0.0,0.0,1.0,1.0,1.0,nan,18.16551724137931,60.53103448275862,0.6689655172413793,1.0,0.0,0.0,0.0,nan
bwd_default_d8:11,bwd_default,synthetic,64.0,64.0,61.0,57.0,1.07,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,Abs:6;Add:8;Const:7;Exp:3;Exp2:2;Ln:2;Log10:1;Max:1;Mul:4;Neg:16;Pow:2;Sin:1;Var:4,61.0,57.0,1336.0,1860.0,1.392,100.0,5000.0,Quiesced,4.0,364.0,59.0,110.0,1.8,34.0,927047.0,927047.0,1.0,1073.0,1073.0,1.0,0.0,-19.69,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,commutative(Add):88;commutative(Mul):56;constant-fold:54;involution(Sub):47;even-negation(Abs):36;fma-fusion:16;reverse-associative(Add):11;reverse-associative(Mul):11;associative(Add):10;associative(Mul):10;factor:8;commutative(Max):7;distribute:6;power-sqrt:4,0,0,0,0,nan,nan,0,0,nan,nan,0.0,1.0,0.0,0.0,1.0,1.0,0.0,nan,1.9298245614035088,6.385964912280702,0.5964912280701754,1.0,0.0,0.0,0.0,nan
bwd_default_d8:12,bwd_default,synthetic,64.0,64.0,279.0,194.0,1.438,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,25.0,Abs:25;Add:38;Atan2:6;Const:20;Div:1;Exp:5;Exp2:3;Ln:3;Log10:1;Log2:3;Max:3;Min:3;Mul:24;MulAdd:2;Neg:29;Pow:14;Recip:2;Rsqrt:1;Sin:2;Sqrt:1;Sub:1;Tan:3;Var:4,279.0,194.0,5630.0,6078.0,1.08,100.0,5000.0,Quiesced,11.0,24999.0,1404.0,1745.0,77.5,150.0,10097054.0,8315091.0,1.214,4139.0,3690.0,1.122,0.0,-34.46,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,commutative(Add):5171;commutative(Mul):4478;fma-fusion:3773;reverse-associative(Add):2744;associative(Add):2591;reverse-associative(Mul):2361;associative(Mul):2232;even-negation(Abs):322;factor:299;constant-fold:244;involution(Sub):193;distribute:134;power-recip:88;halving:75;commutative(Min):63;commutative(Max):63;doubling:49;odd-negation(Tan):42;exp-homomorphism:22;power-sqrt:22;canonicalize(Sub):11;canonicalize(Div):11;power-combine:11,0,0,0,0,nan,nan,0,0,nan,nan,0.0,1.0,0.0,0.0,1.0,1.0,1.0,nan,8.994845360824742,128.86082474226805,0.7731958762886598,1.0,0.0,0.0,0.0,nan
bwd_default_d8:13,bwd_default,synthetic,64.0,64.0,98.0,83.0,1.181,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,Abs:9;Add:15;Atan2:1;Const:7;Cos:3;Exp:2;Ln:1;Log10:1;Log2:3;Max:1;Min:1;Mul:8;Neg:17;Pow:4;Recip:1;Sin:2;Sqrt:1;Tan:2;Var:4,98.0,83.0,2395.0,3105.0,1.296,100.0,5000.0,Quiesced,3.0,354.0,81.0,165.0,1.9,58.0,3178430.0,2588437.0,1.228,1907.0,1594.0,1.196,0.0,-33.44,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,commutative(Add):103;fma-fusion:76;even-negation(Abs):35;commutative(Mul):30;involution(Sub):25;reverse-associative(Add):16;associative(Add):14;even-negation(Cos):11;power-sqrt:9;constant-fold:6;factor:6;commutative(Min):5;commutative(Max):5;distribute:4;odd-negation(Sin):3;power-rsqrt:3;recip-sqrt:3,0,0,0,0,nan,nan,0,0,nan,nan,0.0,1.0,0.0,0.0,1.0,1.0,1.0,nan,1.9879518072289157,4.265060240963855,0.6987951807228916,1.0,0.0,0.0,0.0,nan
bwd_default_d8:14,bwd_default,synthetic,64.0,64.0,169.0,124.0,1.363,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,20.0,Abs:12;Add:20;Atan2:1;Const:14;Cos:3;Div:1;Exp:3;Exp2:3;Ln:2;Log2:2;Max:2;Min:5;Mul:14;Neg:25;Pow:10;Sin:1;Tan:2;Var:4,169.0,124.0,3733.0,3846.0,1.03,100.0,5000.0,Quiesced,4.0,835.0,136.0,266.0,4.1,92.0,4582673.0,4579115.0,1.001,3140.0,2732.0,1.149,0.0,-26.81,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,commutative(Mul):204;commutative(Add):152;even-negation(Abs):69;involution(Sub):66;fma-fusion:59;reverse-associative(Mul):57;associative(Mul):48;commutative(Min):35;constant-fold:34;factor:19;even-negation(Cos):18;commutative(Max):14;distribute:14;power-recip:12;power-sqrt:8;odd-negation(Sin):7;odd-negation(Tan):7;canonicalize(Div):4;exp-homomorphism:4;recip-sqrt:4,0,0,0,0,nan,nan,0,0,nan,nan,0.0,1.0,0.0,0.0,1.0,1.0,1.0,nan,2.1451612903225805,6.733870967741935,0.7419354838709677,1.0,0.0,0.0,0.0,nan
bwd_default_d8:15,bwd_default,synthetic,64.0,64.0,144.0,99.0,1.455,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,30.0,Abs:11;Add:21;Atan2:2;Const:8;Cos:1;Exp:1;Exp2:2;Log2:1;Max:1;Min:1;Mul:10;MulAdd:1;Neg:16;Pow:12;Recip:2;Sin:2;Sqrt:1;Tan:2;Var:4,144.0,99.0,3507.0,3696.0,1.054,100.0,5000.0,Quiesced,11.0,15409.0,859.0,1037.0,34.9,72.0,2565223.0,2565193.0,1.0,1627.0,1597.0,1.019,0.0,-54.46,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,commutative(Add):4169;fma-fusion:3477;reverse-associative(Add):2358;associative(Add):2244;commutative(Mul):1113;factor:546;reverse-associative(Mul):332;associative(Mul):314;distribute:236;even-negation(Abs):161;involution(Sub):84;halving:84;power-recip:66;constant-fold:62;doubling:44;power-sqrt:44;recip-sqrt:22;commutative(Min):21;commutative(Max):21;even-negation(Cos):11,0,0,0,0,nan,nan,0,0,nan,nan,0.0,1.0,0.0,0.0,1.0,1.0,1.0,nan,10.474747474747474,155.64646464646464,0.7272727272727273,1.0,0.0,0.0,0.0,nan
bwd_default_d8:16,bwd_default,synthetic,64.0,64.0,85.0,63.0,1.349,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,26.0,Abs:8;Add:9;Atan2:3;Const:4;Exp:2;Exp2:1;Log10:3;Max:1;Mul:7;Neg:13;Pow:3;Recip:2;Sin:2;Sqrt:1;Var:4,85.0,63.0,1770.0,1893.0,1.069,100.0,5000.0,Quiesced,8.0,4816.0,378.0,483.0,15.6,47.0,4307490.0,4254242.0,1.013,1377.0,1364.0,1.01,0.0,-22.94,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,commutative(Add):1011;fma-fusion:1004;commutative(Mul):768;reverse-associative(Add):497;associative(Add):426;reverse-associative(Mul):316;associative(Mul):295;factor:169;distribute:139;even-negation(Abs):92;involution(Sub):68;commutative(Max):15;power-sqrt:8;power-recip:8,0,0,0,0,nan,nan,0,0,nan,nan,0.0,1.0,0.0,0.0,1.0,1.0,1.0,nan,7.666666666666667,76.44444444444444,0.746031746031746,1.0,0.0,0.0,0.0,nan
bwd_default_d8:17,bwd_default,synthetic,64.0,64.0,187.0,146.0,1.281,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,Abs:12;Add:30;Atan2:1;Const:21;Cos:1;Exp:2;Exp2:2;Ln:2;Log10:1;Min:4;Mul:29;Neg:22;Pow:10;Recip:2;Rsqrt:1;Sin:2;Var:4,187.0,146.0,3364.0,5459.0,1.623,100.0,5000.0,ClassCap,4.0,10569.0,3439.0,4426.0,44.0,101.0,3289996.0,3268485.0,1.007,1837.0,1746.0,1.052,0.0,-48.1,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,fma-fusion:2051;commutative(Mul):1934;commutative(Add):1634;reverse-associative(Mul):1212;associative(Mul):863;reverse-associative(Add):840;associative(Add):628;factor:509;distribute:504;constant-fold:142;even-negation(Abs):52;power-combine:40;halving:36;involution(Sub):35;commutative(Min):28;doubling:26;power-sqrt:16;power-recip:8;even-negation(Cos):7;exp-homomorphism:4,0,0,0,0,nan,nan,0,0,nan,nan,1.0,0.0,0.0,0.0,1.0,1.0,1.0,nan,30.315068493150687,72.39041095890411,0.6917808219178082,1.0,0.0,0.0,0.0,nan
bwd_default_d8:18,bwd_default,synthetic,64.0,64.0,107.0,84.0,1.274,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,28.0,Abs:10;Add:15;Atan2:1;Const:9;Cos:1;Exp:1;Log10:1;Log2:2;Min:1;Mul:11;Neg:18;Pow:8;Recip:1;Sin:1;Var:4,107.0,84.0,2463.0,4764.0,1.934,100.0,5000.0,Quiesced,4.0,438.0,76.0,159.0,3.2,55.0,3138101.0,2375071.0,1.321,1583.0,1105.0,1.433,0.0,-55.14,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,commutative(Add):109;commutative(Mul):72;even-negation(Abs):52;fma-fusion:48;constant-fold:32;involution(Sub):28;reverse-associative(Mul):23;associative(Mul):20;power-sqrt:16;power-recip:8;commutative(Min):7;halving:5;even-negation(Cos):4;power-combine:4;power-rsqrt:4;doubling:3;power-identity:3,0,0,0,0,nan,nan,0,0,nan,nan,0.0,1.0,0.0,0.0,1.0,1.0,1.0,nan,1.8928571428571428,5.214285714285714,0.6547619047619048,1.0,0.0,0.0,0.0,nan
bwd_default_d8:19,bwd_default,synthetic,64.0,64.0,83.0,65.0,1.277,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,23.0,Abs:8;Add:11;Atan2:1;Const:5;Cos:3;Exp:1;Log10:1;Log2:1;Mul:6;Neg:13;Pow:6;Sin:3;Tan:2;Var:4,83.0,65.0,2332.0,2561.0,1.098,100.0,5000.0,ClassCap,6.0,11266.0,3442.0,4102.0,41.9,40.0,1460559.0,1460552.0,1.0,1164.0,1157.0,1.006,0.0,-50.39,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,fma-fusion:2936;commutative(Add):2031;commutative(Mul):1361;reverse-associative(Add):1212;associative(Add):934;reverse-associative(Mul):818;factor:661;associative(Mul):644;distribute:338;even-negation(Abs):63;involution(Sub):60;reverse-angle-addition:35;constant-fold:32;sin-angle-addition:23;even-negation(Cos):22;cos-angle-addition:21;canonicalize(Sub):17;power-recip:12;power-rsqrt:12;odd-negation(Sin):11;odd-negation(Tan):11;exp-homomorphism:6;power-sqrt:6,0,0,0,0,nan,nan,0,0,nan,nan,1.0,0.0,0.0,0.0,1.0,1.0,1.0,nan,63.10769230769231,173.3230769230769,0.6153846153846154,1.0,0.0,0.0,0.0,nan
bwd_default_d8:20,bwd_default,synthetic,64.0,64.0,159.0,125.0,1.272,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,Abs:15;Add:22;Atan2:3;Const:9;Cos:2;Div:1;Exp:2;Exp2:2;Ln:1;Log10:3;Log2:2;Mul:16;MulAdd:1;Neg:29;Pow:7;Recip:1;Sin:4;Tan:1;Var:4,159.0,125.0,3520.0,4497.0,1.278,100.0,5000.0,Quiesced,6.0,3796.0,418.0,575.0,17.3,82.0,3379750.0,3356945.0,1.007,2320.0,2069.0,1.121,0.0,-41.22,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,commutative(Add):734;fma-fusion:728;commutative(Mul):593;reverse-associative(Add):283;associative(Add):254;reverse-associative(Mul):183;factor:177;associative(Mul):168;involution(Sub):151;even-negation(Abs):149;distribute:144;constant-fold:60;halving:52;doubling:32;power-sqrt:24;even-negation(Cos):17;power-combine:12;odd-negation(Sin):11;canonicalize(Div):6;exp-ln-cancel:6;ln-exp-cancel:6;power-recip:6,0,0,0,0,nan,nan,0,0,nan,nan,0.0,1.0,0.0,0.0,1.0,1.0,1.0,nan,4.6,30.368,0.656,1.0,0.0,0.0,0.0,nan
bwd_default_d8:21,bwd_default,synthetic,64.0,64.0,367.0,234.0,1.568,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,19.0,Abs:29;Add:50;Atan2:4;Const:24;Cos:2;Div:2;Exp:2;Exp2:3;Ln:9;Log10:4;Log2:5;Max:5;Min:8;Mul:31;MulAdd:6;Neg:21;Pow:9;Recip:5;Sin:4;Sqrt:4;Sub:1;Tan:2;Var:4,367.0,234.0,6079.0,6652.0,1.094,100.0,5000.0,Quiesced,7.0,7368.0,676.0,996.0,23.9,180.0,6722990.0,6398275.0,1.051,4544.0,4405.0,1.032,0.0,-27.54,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,commutative(Add):1977;fma-fusion:1349;commutative(Mul):1112;reverse-associative(Add):726;associative(Add):648;reverse-associative(Mul):300;associative(Mul):275;factor:151;commutative(Min):148;even-negation(Abs):119;commutative(Max):109;constant-fold:106;distribute:100;power-sqrt:42;halving:39;doubling:21;reverse-associative(Min):20;reverse-associative(Max):20;associative(Min):19;associative(Max):19;canonicalize(Div):14;reverse-angle-addition:14;sin-angle-addition:12;canonicalize(Sub):7;exp-homomorphism:7;power-rsqrt:7;recip-sqrt:7,0,0,0,0,nan,nan,0,0,nan,nan,0.0,1.0,0.0,0.0,1.0,1.0,1.0,nan,4.256410256410256,31.487179487179485,0.7692307692307693,1.0,0.0,0.0,0.0,nan
