row,set,name,node_count,arm,ended,ended_at_apps,seen_keys,app_actual@25,app_actual@50,app_actual@100,app_actual@200,app_actual@400,app_actual@800,tree@25,tree@50,tree@100,tree@200,tree@400,tree@800,dag@25,dag@50,dag@100,dag@200,dag@400,dag@800
E,bezier_bil,dev_bezier_00046,78,unguided,app_budget,800,,25,50,100,200,400,800,754,754,754,714,714,714,178,178,178,168,168,168
E,bezier_bil,dev_bezier_00047,127,control,app_budget,800,523,25,50,100,200,400,800,832,832,832,804,772,740,268,268,268,267,262,257
E,bezier_bil,dev_bezier_00047,127,control_label,app_budget,800,463,25,50,100,200,400,800,832,832,832,832,752,624,268,268,268,268,248,268
E,bezier_bil,dev_bezier_00047,127,linear,app_budget,800,592,25,50,100,200,400,800,832,832,832,802,729,659,268,268,268,268,267,251
E,bezier_bil,dev_bezier_00047,127,unguided,app_budget,800,,25,50,100,200,400,800,892,892,892,812,812,785,328,328,328,308,308,303
E,bezier_bil,dev_bezier_00048,78,control,app_budget,800,454,25,50,100,200,400,800,686,686,686,686,686,686,142,142,142,142,142,142
E,bezier_bil,dev_bezier_00048,78,control_label,app_budget,800,417,25,50,100,200,400,800,686,686,686,646,600,592,142,142,142,132,141,137
E,bezier_bil,dev_bezier_00048,78,linear,app_budget,800,534,25,50,100,200,400,800,686,686,646,646,646,646,142,142,142,132,132,132
E,bezier_bil,dev_bezier_00048,78,unguided,app_budget,800,,25,50,100,200,400,800,754,754,754,714,714,714,178,178,178,168,168,168
E,bezier_bil,dev_bezier_00049,58,control,app_budget,800,393,25,50,100,200,400,800,1038,1038,1034,1034,1034,1034,170,170,166,166,166,166
E,bezier_bil,dev_bezier_00049,58,control_label,app_budget,800,392,25,50,100,200,400,800,1034,1034,1034,1034,1034,1034,166,166,166,166,166,166
E,bezier_bil,dev_bezier_00049,58,linear,app_budget,800,465,25,50,100,200,400,800,1034,1034,1034,1034,1034,1034,166,166,166,166,166,166
E,bezier_bil,dev_bezier_00049,58,unguided,app_budget,800,,25,50,100,200,400,800,1318,1318,1038,1034,1034,1034,190,190,170,166,166,166
E,bezier_bil,dev_bezier_00050,78,control,app_budget,800,454,25,50,100,200,400,800,686,686,686,686,686,686,142,142,142,142,142,142
E,bezier_bil,dev_bezier_00050,78,control_label,app_budget,800,417,25,50,100,200,400,800,686,686,686,646,600,592,142,142,142,132,141,137
E,bezier_bil,dev_bezier_00050,78,linear,app_budget,800,534,25,50,100,200,400,800,686,686,646,646,646,646,142,142,142,132,132,132
E,bezier_bil,dev_bezier_00050,78,unguided,app_budget,800,,25,50,100,200,400,800,754,754,754,714,714,714,178,178,178,168,168,168
E,bezier_bil,dev_bezier_00051,78,control,app_budget,800,454,25,50,100,200,400,800,686,686,686,686,686,686,142,142,142,142,142,142
E,bezier_bil,dev_bezier_00051,78,control_label,app_budget,800,417,25,50,100,200,400,800,686,686,686,646,600,592,142,142,142,132,141,137
E,bezier_bil,dev_bezier_00051,78,linear,app_budget,800,534,25,50,100,200,400,800,686,686,646,646,646,646,142,142,142,132,132,132
E,bezier_bil,dev_bezier_00051,78,unguided,app_budget,800,,25,50,100,200,400,800,754,754,754,714,714,714,178,178,178,168,168,168
E,bezier_bil,dev_bezier_00052,78,control,app_budget,800,454,25,50,100,200,400,800,686,686,686,686,686,686,142,142,142,142,142,142
E,bezier_bil,dev_bezier_00052,78,control_label,app_budget,800,417,25,50,100,200,400,800,686,686,686,646,600,592,142,142,142,132,141,137
E,bezier_bil,dev_bezier_00052,78,linear,app_budget,800,534,25,50,100,200,400,800,686,686,646,646,646,646,142,142,142,132,132,132
E,bezier_bil,dev_bezier_00052,78,unguided,app_budget,800,,25,50,100,200,400,800,754,754,754,714,714,714,178,178,178,168,168,168
E,bezier_bil,dev_bezier_00053,78,control,app_budget,800,454,25,50,100,200,400,800,686,686,686,686,686,686,142,142,142,142,142,142
E,bezier_bil,dev_bezier_00053,78,control_label,app_budget,800,417,25,50,100,200,400,800,686,686,686,646,600,592,142,142,142,132,141,137
E,bezier_bil,dev_bezier_00053,78,linear,app_budget,800,534,25,50,100,200,400,800,686,686,646,646,646,646,142,142,142,132,132,132
E,bezier_bil,dev_bezier_00053,78,unguided,app_budget,800,,25,50,100,200,400,800,754,754,754,714,714,714,178,178,178,168,168,168
E,bezier_bil,dev_bezier_00054,58,control,app_budget,800,393,25,50,100,200,400,800,1038,1038,1034,1034,1034,1034,170,170,166,166,166,166
E,bezier_bil,dev_bezier_00054,58,control_label,app_budget,800,392,25,50,100,200,400,800,1034,1034,1034,1034,1034,1034,166,166,166,166,166,166
E,bezier_bil,dev_bezier_00054,58,linear,app_budget,800,465,25,50,100,200,400,800,1034,1034,1034,1034,1034,1034,166,166,166,166,166,166
E,bezier_bil,dev_bezier_00054,58,unguided,app_budget,800,,25,50,100,200,400,800,1318,1318,1038,1034,1034,1034,190,190,170,166,166,166
E,bezier_bil,dev_bezier_00055,78,control,app_budget,800,454,25,50,100,200,400,800,686,686,686,686,686,686,142,142,142,142,142,142
E,bezier_bil,dev_bezier_00055,78,control_label,app_budget,800,417,25,50,100,200,400,800,686,686,686,646,600,592,142,142,142,132,141,137
E,bezier_bil,dev_bezier_00055,78,linear,app_budget,800,534,25,50,100,200,400,800,686,686,646,646,646,646,142,142,142,132,132,132
E,bezier_bil,dev_bezier_00055,78,unguided,app_budget,800,,25,50,100,200,400,800,754,754,754,714,714,714,178,178,178,168,168,168
E,bezier_bil,dev_bezier_00056,127,control,app_budget,800,523,25,50,100,200,400,800,832,832,832,804,772,740,268,268,268,267,262,257
E,bezier_bil,dev_bezier_00056,127,control_label,app_budget,800,463,25,50,100,200,400,800,832,832,832,832,752,624,268,268,268,268,248,268
E,bezier_bil,dev_bezier_00056,127,linear,app_budget,800,592,25,50,100,200,400,800,832,832,832,802,729,659,268,268,268,268,267,251
E,bezier_bil,dev_bezier_00056,127,unguided,app_budget,800,,25,50,100,200,400,800,892,892,892,812,812,785,328,328,328,308,308,303
E,bezier_bil,dev_bezier_00057,62,control,app_budget,800,426,25,50,100,200,400,800,442,442,442,438,418,402,112,112,112,130,130,122
E,bezier_bil,dev_bezier_00057,62,control_label,app_budget,800,414,25,50,100,200,400,800,442,442,402,402,374,366,112,112,102,102,111,107
E,bezier_bil,dev_bezier_00057,62,linear,app_budget,800,491,25,50,100,200,400,800,442,442,402,398,378,362,112,112,102,120,120,112
E,bezier_bil,dev_bezier_00057,62,unguided,app_budget,800,,25,50,100,200,400,800,494,494,494,454,454,454,140,140,140,130,130,130
E,bezier_bil,dev_bezier_00058,62,control,app_budget,800,426,25,50,100,200,400,800,442,442,442,438,418,402,112,112,112,130,130,122
E,bezier_bil,dev_bezier_00058,62,control_label,app_budget,800,414,25,50,100,200,400,800,442,442,402,402,374,366,112,112,102,102,111,107
E,bezier_bil,dev_bezier_00058,62,linear,app_budget,800,491,25,50,100,200,400,800,442,442,402,398,378,362,112,112,102,120,120,112
E,bezier_bil,dev_bezier_00058,62,unguided,app_budget,800,,25,50,100,200,400,800,494,494,494,454,454,454,140,140,140,130,130,130
E,bezier_bil,dev_bezier_00059,58,control,app_budget,800,393,25,50,100,200,400,800,1038,1038,1034,1034,1034,1034,170,170,166,166,166,166
E,bezier_bil,dev_bezier_00059,58,control_label,app_budget,800,392,25,50,100,200,400,800,1034,1034,1034,1034,1034,1034,166,166,166,166,166,166
E,bezier_bil,dev_bezier_00059,58,linear,app_budget,800,465,25,50,100,200,400,800,1034,1034,1034,1034,1034,1034,166,166,166,166,166,166
E,bezier_bil,dev_bezier_00059,58,unguided,app_budget,800,,25,50,100,200,400,800,1318,1318,1038,1034,1034,1034,190,190,170,166,166,166
E,bezier_bil,dev_bezier_00060,127,control,app_budget,800,523,25,50,100,200,400,800,832,832,832,804,772,740,268,268,268,267,262,257
E,bezier_bil,dev_bezier_00060,127,control_label,app_budget,800,463,25,50,100,200,400,800,832,832,832,832,752,624,268,268,268,268,248,268
E,bezier_bil,dev_bezier_00060,127,linear,app_budget,800,592,25,50,100,200,400,800,832,832,832,802,729,659,268,268,268,268,267,251
E,bezier_bil,dev_bezier_00060,127,unguided,app_budget,800,,25,50,100,200,400,800,892,892,892,812,812,785,328,328,328,308,308,303
E,bezier_bil,dev_bezier_00061,58,control,app_budget,800,393,25,50,100,200,400,800,1038,1038,1034,1034,1034,1034,170,170,166,166,166,166
E,bezier_bil,dev_bezier_00061,58,control_label,app_budget,800,392,25,50,100,200,400,800,1034,1034,1034,1034,1034,1034,166,166,166,166,166,166
E,bezier_bil,dev_bezier_00061,58,linear,app_budget,800,465,25,50,100,200,400,800,1034,1034,1034,1034,1034,1034,166,166,166,166,166,166
E,bezier_bil,dev_bezier_00061,58,unguided,app_budget,800,,25,50,100,200,400,800,1318,1318,1038,1034,1034,1034,190,190,170,166,166,166
E,bezier_bil,dev_bezier_00062,78,control,app_budget,800,454,25,50,100,200,400,800,686,686,686,686,686,686,142,142,142,142,142,142
E,bezier_bil,dev_bezier_00062,78,control_label,app_budget,800,417,25,50,100,200,400,800,686,686,686,646,600,592,142,142,142,132,141,137
E,bezier_bil,dev_bezier_00062,78,linear,app_budget,800,534,25,50,100,200,400,800,686,686,646,646,646,646,142,142,142,132,132,132
E,bezier_bil,dev_bezier_00062,78,unguided,app_budget,800,,25,50,100,200,400,800,754,754,754,714,714,714,178,178,178,168,168,168
E,bezier_bil,dev_bezier_00063,62,control,app_budget,800,426,25,50,100,200,400,800,442,442,442,438,418,402,112,112,112,130,130,122
E,bezier_bil,dev_bezier_00063,62,control_label,app_budget,800,414,25,50,100,200,400,800,442,442,402,402,374,366,112,112,102,102,111,107
E,bezier_bil,dev_bezier_00063,62,linear,app_budget,800,491,25,50,100,200,400,800,442,442,402,398,378,362,112,112,102,120,120,112
E,bezier_bil,dev_bezier_00063,62,unguided,app_budget,800,,25,50,100,200,400,800,494,494,494,454,454,454,140,140,140,130,130,130
E,bezier_bil,dev_bezier_00064,58,control,app_budget,800,393,25,50,100,200,400,800,1038,1038,1034,1034,1034,1034,170,170,166,166,166,166
E,bezier_bil,dev_bezier_00064,58,control_label,app_budget,800,392,25,50,100,200,400,800,1034,1034,1034,1034,1034,1034,166,166,166,166,166,166
E,bezier_bil,dev_bezier_00064,58,linear,app_budget,800,465,25,50,100,200,400,800,1034,1034,1034,1034,1034,1034,166,166,166,166,166,166
E,bezier_bil,dev_bezier_00064,58,unguided,app_budget,800,,25,50,100,200,400,800,1318,1318,1038,1034,1034,1034,190,190,170,166,166,166
E,bezier_bil,dev_bezier_00065,78,control,app_budget,800,454,25,50,100,200,400,800,686,686,686,686,686,686,142,142,142,142,142,142
E,bezier_bil,dev_bezier_00065,78,control_label,app_budget,800,417,25,50,100,200,400,800,686,686,686,646,600,592,142,142,142,132,141,137
E,bezier_bil,dev_bezier_00065,78,linear,app_budget,800,534,25,50,100,200,400,800,686,686,646,646,646,646,142,142,142,132,132,132
E,bezier_bil,dev_bezier_00065,78,unguided,app_budget,800,,25,50,100,200,400,800,754,754,754,714,714,714,178,178,178,168,168,168
E,bezier_bil,dev_bezier_00066,78,control,app_budget,800,454,25,50,100,200,400,800,686,686,686,686,686,686,142,142,142,142,142,142
E,bezier_bil,dev_bezier_00066,78,control_label,app_budget,800,417,25,50,100,200,400,800,686,686,686,646,600,592,142,142,142,132,141,137
E,bezier_bil,dev_bezier_00066,78,linear,app_budget,800,534,25,50,100,200,400,800,686,686,646,646,646,646,142,142,142,132,132,132
E,bezier_bil,dev_bezier_00066,78,unguided,app_budget,800,,25,50,100,200,400,800,754,754,754,714,714,714,178,178,178,168,168,168
E,bezier_bil,dev_bezier_00067,58,control,app_budget,800,393,25,50,100,200,400,800,1038,1038,1034,1034,1034,1034,170,170,166,166,166,166
E,bezier_bil,dev_bezier_00067,58,control_label,app_budget,800,392,25,50,100,200,400,800,1034,1034,1034,1034,1034,1034,166,166,166,166,166,166
E,bezier_bil,dev_bezier_00067,58,linear,app_budget,800,465,25,50,100,200,400,800,1034,1034,1034,1034,1034,1034,166,166,166,166,166,166
E,bezier_bil,dev_bezier_00067,58,unguided,app_budget,800,,25,50,100,200,400,800,1318,1318,1038,1034,1034,1034,190,190,170,166,166,166
E,bezier_bil,dev_bezier_00068,58,control,app_budget,800,393,25,50,100,200,400,800,1038,1038,1034,1034,1034,1034,170,170,166,166,166,166
E,bezier_bil,dev_bezier_00068,58,control_label,app_budget,800,392,25,50,100,200,400,800,1034,1034,1034,1034,1034,1034,166,166,166,166,166,166
E,bezier_bil,dev_bezier_00068,58,linear,app_budget,800,465,25,50,100,200,400,800,1034,1034,1034,1034,1034,1034,166,166,166,166,166,166
E,bezier_bil,dev_bezier_00068,58,unguided,app_budget,800,,25,50,100,200,400,800,1318,1318,1038,1034,1034,1034,190,190,170,166,166,166
E,bezier_bil,dev_bezier_00069,62,control,app_budget,800,426,25,50,100,200,400,800,442,442,442,438,418,402,112,112,112,130,130,122
E,bezier_bil,dev_bezier_00069,62,control_label,app_budget,800,414,25,50,100,200,400,800,442,442,402,402,374,366,112,112,102,102,111,107
E,bezier_bil,dev_bezier_00069,62,linear,app_budget,800,491,25,50,100,200,400,800,442,442,402,398,378,362,112,112,102,120,120,112
E,bezier_bil,dev_bezier_00069,62,unguided,app_budget,800,,25,50,100,200,400,800,494,494,494,454,454,454,140,140,140,130,130,130
E,bezier_bil,dev_bezier_00070,62,control,app_budget,800,426,25,50,100,200,400,800,442,442,442,438,418,402,112,112,112,130,130,122
E,bezier_bil,dev_bezier_00070,62,control_label,app_budget,800,414,25,50,100,200,400,800,442,442,402,402,374,366,112,112,102,102,111,107
E,bezier_bil,dev_bezier_00070,62,linear,app_budget,800,491,25,50,100,200,400,800,442,442,402,398,378,362,112,112,102,120,120,112
E,bezier_bil,dev_bezier_00070,62,unguided,app_budget,800,,25,50,100,200,400,800,494,494,494,454,454,454,140,140,140,130,130,130
E,bezier_bil,dev_bezier_00071,127,control,app_budget,800,523,25,50,100,200,400,800,832,832,832,804,772,740,268,268,268,267,262,257
E,bezier_bil,dev_bezier_00071,127,control_label,app_budget,800,463,25,50,100,200,400,800,832,832,832,832,752,624,268,268,268,268,248,268
E,bezier_bil,dev_bezier_00071,127,linear,app_budget,800,592,25,50,100,200,400,800,832,832,832,802,729,659,268,268,268,268,267,251
E,bezier_bil,dev_bezier_00071,127,unguided,app_budget,800,,25,50,100,200,400,800,892,892,892,812,812,785,328,328,328,308,308,303
E,bezier_bil,dev_bezier_00072,78,control,app_budget,800,454,25,50,100,200,400,800,686,686,686,686,686,686,142,142,142,142,142,142
E,bezier_bil,dev_bezier_00072,78,control_label,app_budget,800,417,25,50,100,200,400,800,686,686,686,646,600,592,142,142,142,132,141,137
E,bezier_bil,dev_bezier_00072,78,linear,app_budget,800,534,25,50,100,200,400,800,686,686,646,646,646,646,142,142,142,132,132,132
E,bezier_bil,dev_bezier_00072,78,unguided,app_budget,800,,25,50,100,200,400,800,754,754,754,714,714,714,178,178,178,168,168,168
E,bezier_bil,dev_bezier_00073,127,control,app_budget,800,523,25,50,100,200,400,800,832,832,832,804,772,740,268,268,268,267,262,257
E,bezier_bil,dev_bezier_00073,127,control_label,app_budget,800,463,25,50,100,200,400,800,832,832,832,832,752,624,268,268,268,268,248,268
E,bezier_bil,dev_bezier_00073,127,linear,app_budget,800,592,25,50,100,200,400,800,832,832,832,802,729,659,268,268,268,268,267,251
E,bezier_bil,dev_bezier_00073,127,unguided,app_budget,800,,25,50,100,200,400,800,892,892,892,812,812,785,328,328,328,308,308,303
E,bezier_bil,dev_bezier_00074,78,control,app_budget,800,454,25,50,100,200,400,800,686,686,686,686,686,686,142,142,142,142,142,142
E,bezier_bil,dev_bezier_00074,78,control_label,app_budget,800,417,25,50,100,200,400,800,686,686,686,646,600,592,142,142,142,132,141,137
E,bezier_bil,dev_bezier_00074,78,linear,app_budget,800,534,25,50,100,200,400,800,686,686,646,646,646,646,142,142,142,132,132,132
E,bezier_bil,dev_bezier_00074,78,unguided,app_budget,800,,25,50,100,200,400,800,754,754,754,714,714,714,178,178,178,168,168,168
