expr_name,tier,node_count,curve,frac,iteration,rules_allowed,applications,classes,nodes,cost,regret_pct
band7_depth12_s18,classical,92,unguided,3,3,62,218,114,114,1607,0.0000
band7_depth12_s18,classical,92,oracle,0.25,3,9,213,114,114,1607,0.0000
band7_depth12_s18,classical,92,oracle,0.5,3,9,213,114,114,1607,0.0000
band7_depth12_s18,classical,92,oracle,1,3,9,213,114,114,1607,0.0000
band7_depth12_s18,classical,92,oracle,2,3,9,213,114,114,1607,0.0000
band7_depth12_s18,classical,92,oracle,3,3,9,213,114,114,1607,0.0000
band7_depth12_s19,classical,352,unguided,0.25,14,62,54997,14981,14981,10004655,0.0000
band7_depth12_s19,classical,352,unguided,0.5,14,62,54997,14981,14981,10004655,0.0000
band7_depth12_s19,classical,352,unguided,1,14,62,54997,14981,14981,10004655,0.0000
band7_depth12_s19,classical,352,unguided,2,14,62,54997,14981,14981,10004655,0.0000
band7_depth12_s19,classical,352,unguided,3,14,62,54997,14981,14981,10004655,0.0000
band7_depth12_s19,classical,352,oracle,0.25,14,35,54981,14981,14981,10004655,0.0000
band7_depth12_s19,classical,352,oracle,0.5,14,35,54981,14981,14981,10004655,0.0000
band7_depth12_s19,classical,352,oracle,1,14,35,54981,14981,14981,10004655,0.0000
band7_depth12_s19,classical,352,oracle,2,14,35,54981,14981,14981,10004655,0.0000
band7_depth12_s19,classical,352,oracle,3,14,35,54981,14981,14981,10004655,0.0000
band7_depth12_s20,classical,68,unguided,0.25,9,62,2185,219,219,1563,0.0000
band7_depth12_s20,classical,68,unguided,0.5,9,62,2185,219,219,1563,0.0000
band7_depth12_s20,classical,68,unguided,1,9,62,2185,219,219,1563,0.0000
band7_depth12_s20,classical,68,unguided,2,9,62,2185,219,219,1563,0.0000
band7_depth12_s20,classical,68,unguided,3,9,62,2185,219,219,1563,0.0000
band7_depth12_s20,classical,68,oracle,0.25,9,14,2185,219,219,1563,0.0000
band7_depth12_s20,classical,68,oracle,0.5,9,14,2185,219,219,1563,0.0000
band7_depth12_s20,classical,68,oracle,1,9,14,2185,219,219,1563,0.0000
band7_depth12_s20,classical,68,oracle,2,9,14,2185,219,219,1563,0.0000
band7_depth12_s20,classical,68,oracle,3,9,14,2185,219,219,1563,0.0000
band7_depth12_s21,classical,378,unguided,0.25,10,62,15021,1314,1314,4875,0.0000
band7_depth12_s21,classical,378,unguided,0.5,10,62,15021,1314,1314,4875,0.0000
band7_depth12_s21,classical,378,unguided,1,10,62,15021,1314,1314,4875,0.0000
band7_depth12_s21,classical,378,unguided,2,10,62,15021,1314,1314,4875,0.0000
band7_depth12_s21,classical,378,unguided,3,10,62,15021,1314,1314,4875,0.0000
band7_depth12_s21,classical,378,oracle,0.25,10,25,15003,1314,1314,4875,0.0000
band7_depth12_s21,classical,378,oracle,0.5,10,25,15003,1314,1314,4875,0.0000
band7_depth12_s21,classical,378,oracle,1,10,25,15003,1314,1314,4875,0.0000
band7_depth12_s21,classical,378,oracle,2,10,25,15003,1314,1314,4875,0.0000
band7_depth12_s21,classical,378,oracle,3,10,25,15003,1314,1314,4875,0.0000
band8_depth15_s0,classical,1651,unguided,0.25,18,62,106528,14696,14696,2001202,0.0000
band8_depth15_s0,classical,1651,unguided,0.5,18,62,106528,14696,14696,2001202,0.0000
band8_depth15_s0,classical,1651,unguided,1,18,62,106528,14696,14696,2001202,0.0000
band8_depth15_s0,classical,1651,unguided,2,18,62,106528,14696,14696,2001202,0.0000
band8_depth15_s0,classical,1651,unguided,3,18,62,106528,14696,14696,2001202,0.0000
band8_depth15_s0,classical,1651,oracle,0.25,18,37,106466,14696,14696,2001202,0.0000
band8_depth15_s0,classical,1651,oracle,0.5,18,37,106466,14696,14696,2001202,0.0000
band8_depth15_s0,classical,1651,oracle,1,18,37,106466,14696,14696,2001202,0.0000
band8_depth15_s0,classical,1651,oracle,2,18,37,106466,14696,14696,2001202,0.0000
band8_depth15_s0,classical,1651,oracle,3,18,37,106466,14696,14696,2001202,0.0000
band8_depth15_s1,classical,254,unguided,0.25,13,62,75989,4403,4403,1001724,0.0000
band8_depth15_s1,classical,254,unguided,0.5,13,62,75989,4403,4403,1001724,0.0000
band8_depth15_s1,classical,254,unguided,1,13,62,75989,4403,4403,1001724,0.0000
band8_depth15_s1,classical,254,unguided,2,13,62,75989,4403,4403,1001724,0.0000
band8_depth15_s1,classical,254,unguided,3,13,62,75989,4403,4403,1001724,0.0000
band8_depth15_s1,classical,254,oracle,0.25,13,24,75989,4403,4403,1001724,0.0000
band8_depth15_s1,classical,254,oracle,0.5,13,24,75989,4403,4403,1001724,0.0000
band8_depth15_s1,classical,254,oracle,1,13,24,75989,4403,4403,1001724,0.0000
band8_depth15_s1,classical,254,oracle,2,13,24,75989,4403,4403,1001724,0.0000
band8_depth15_s1,classical,254,oracle,3,13,24,75989,4403,4403,1001724,0.0000
band8_depth15_s2,classical,421,unguided,0.25,11,62,32275,2577,2577,7068,0.0000
band8_depth15_s2,classical,421,unguided,0.5,11,62,32275,2577,2577,7068,0.0000
band8_depth15_s2,classical,421,unguided,1,11,62,32275,2577,2577,7068,0.0000
band8_depth15_s2,classical,421,unguided,2,11,62,32275,2577,2577,7068,0.0000
band8_depth15_s2,classical,421,unguided,3,11,62,32275,2577,2577,7068,0.0000
band8_depth15_s2,classical,421,oracle,0.25,11,27,32275,2577,2577,7068,0.0000
band8_depth15_s2,classical,421,oracle,0.5,11,27,32275,2577,2577,7068,0.0000
band8_depth15_s2,classical,421,oracle,1,11,27,32275,2577,2577,7068,0.0000
band8_depth15_s2,classical,421,oracle,2,11,27,32275,2577,2577,7068,0.0000
band8_depth15_s2,classical,421,oracle,3,11,27,32275,2577,2577,7068,0.0000
band8_depth15_s3,classical,1665,unguided,0.25,7,62,39526,14318,14318,27863,0.0000
band8_depth15_s3,classical,1665,unguided,0.5,7,62,39526,14318,14318,27863,0.0000
band8_depth15_s3,classical,1665,unguided,1,7,62,39526,14318,14318,27863,0.0000
